"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2015,10,10,"UTSA","Louisiana Tech","H",31,34,NA,2
2015,10,17,"UTSA","Southern Miss.","V",10,32,NA,2
2015,10,31,"UTSA","North Texas","V",23,30,NA,2
2015,11,7,"UTSA","Old Dominion","H",31,36,NA,2
2015,11,14,"UTSA","Charlotte","V",30,27,1,2
2015,11,21,"UTSA","Rice","H",34,24,NA,2
2015,11,28,"UTSA","Middle Tenn.","H",7,42,NA,2
2015,9,3,"Utah","Michigan","H",24,17,NA,2
2015,9,11,"Utah","Utah St.","H",24,14,NA,2
2015,9,19,"Utah","Fresno St.","V",45,24,NA,2
2015,9,26,"Utah","Oregon","V",62,20,NA,2
2015,10,10,"Utah","California","H",30,24,NA,2
2015,10,17,"Utah","Arizona St.","H",34,18,NA,2
2015,10,24,"Utah","Southern California","V",24,42,NA,2
2015,10,31,"Utah","Oregon St.","H",27,12,NA,2
2015,11,7,"Utah","Washington","V",34,23,NA,2
2015,11,14,"Utah","Arizona","V",30,37,2,2
2015,11,21,"Utah","UCLA","H",9,17,NA,2
2015,11,28,"Utah","Colorado","H",20,14,NA,2
2015,12,19,"Utah","BYU","N",35,28,NA,2
2015,9,11,"Utah St.","Utah","V",14,24,NA,2
2015,9,19,"Utah St.","Washington","V",17,31,NA,2
2015,10,3,"Utah St.","Colorado St.","H",33,18,NA,2
2015,10,10,"Utah St.","Fresno St.","V",56,14,NA,2
2015,10,16,"Utah St.","Boise St.","H",52,26,NA,2
2015,10,23,"Utah St.","San Diego St.","V",14,48,NA,2
2015,10,30,"Utah St.","Wyoming","H",58,27,NA,2
2015,11,7,"Utah St.","New Mexico","V",13,14,NA,2
2015,11,14,"Utah St.","Air Force","V",28,35,NA,2
2015,11,21,"Utah St.","Nevada","H",31,27,NA,2
2015,11,28,"Utah St.","BYU","H",28,51,NA,2
2015,12,22,"Utah St.","Akron","N",21,23,NA,2
2015,9,3,"Vanderbilt","Western Ky.","H",12,14,NA,2
2015,9,12,"Vanderbilt","Georgia","H",14,31,NA,2
2015,9,26,"Vanderbilt","Ole Miss","V",16,27,NA,2
2015,10,3,"Vanderbilt","Middle Tenn.","V",17,13,NA,2
2015,10,17,"Vanderbilt","South Carolina","V",10,19,NA,2
2015,10,24,"Vanderbilt","Missouri","H",10,3,NA,2
2015,10,31,"Vanderbilt","Houston","V",0,34,NA,2
2015,11,7,"Vanderbilt","Florida","V",7,9,NA,2
2015,11,14,"Vanderbilt","Kentucky","H",21,17,NA,2
2015,11,21,"Vanderbilt","Texas A&M","H",0,25,NA,2
2015,11,28,"Vanderbilt","Tennessee","V",28,53,NA,2
2015,9,5,"Virginia","UCLA","V",16,34,NA,2
2015,9,12,"Virginia","Notre Dame","H",27,34,NA,2
2015,9,25,"Virginia","Boise St.","H",14,56,NA,2
2015,10,10,"Virginia","Pittsburgh","V",19,26,NA,2
2015,10,17,"Virginia","Syracuse","H",44,38,3,2
2015,10,24,"Virginia","North Carolina","V",13,26,NA,2
2015,10,31,"Virginia","Georgia Tech","H",27,21,NA,2
2015,11,7,"Virginia","Miami (FL)","V",21,27,NA,2
2015,11,14,"Virginia","Louisville","V",31,38,NA,2
2015,11,21,"Virginia","Duke","H",42,34,NA,2
2015,11,28,"Virginia","Virginia Tech","H",20,23,NA,2
2015,9,7,"Virginia Tech","Ohio St.","H",24,42,NA,2
2015,9,19,"Virginia Tech","Purdue","V",51,24,NA,2
2015,9,26,"Virginia Tech","East Carolina","V",28,35,NA,2
2015,10,3,"Virginia Tech","Pittsburgh","H",13,17,NA,2
2015,10,9,"Virginia Tech","North Carolina St.","H",28,13,NA,2
2015,10,17,"Virginia Tech","Miami (FL)","V",20,30,NA,2
2015,10,24,"Virginia Tech","Duke","H",43,45,4,2
2015,10,31,"Virginia Tech","Boston College","V",26,10,NA,2
2015,11,12,"Virginia Tech","Georgia Tech","V",23,21,NA,2
2015,11,21,"Virginia Tech","North Carolina","H",27,30,1,2
2015,11,28,"Virginia Tech","Virginia","V",23,20,NA,2
2015,12,26,"Virginia Tech","Tulsa","N",55,52,NA,2
2015,9,12,"Wake Forest","Syracuse","V",17,30,NA,2
2015,9,19,"Wake Forest","Army West Point","V",17,14,NA,2
2015,9,26,"Wake Forest","Indiana","H",24,31,NA,2
2015,10,3,"Wake Forest","Florida St.","H",16,24,NA,2
2015,10,10,"Wake Forest","Boston College","V",3,0,NA,2
2015,10,17,"Wake Forest","North Carolina","V",14,50,NA,2
2015,10,24,"Wake Forest","North Carolina St.","H",17,35,NA,2
2015,10,30,"Wake Forest","Louisville","H",19,20,NA,2
2015,11,14,"Wake Forest","Notre Dame","V",7,28,NA,2
2015,11,21,"Wake Forest","Clemson","V",13,33,NA,2
2015,11,28,"Wake Forest","Duke","H",21,27,NA,2
2015,9,4,"Washington","Boise St.","V",13,16,NA,2
2015,9,19,"Washington","Utah St.","H",31,17,NA,2
2015,9,26,"Washington","California","H",24,30,NA,2
2015,10,8,"Washington","Southern California","V",17,12,NA,2
2015,10,17,"Washington","Oregon","H",20,26,NA,2
2015,10,24,"Washington","Stanford","V",14,31,NA,2
2015,10,31,"Washington","Arizona","H",49,3,NA,2
2015,11,7,"Washington","Utah","H",23,34,NA,2
2015,11,14,"Washington","Arizona St.","V",17,27,NA,2
2015,11,21,"Washington","Oregon St.","V",52,7,NA,2
2015,11,27,"Washington","Washington St.","H",45,10,NA,2
2015,12,26,"Washington","Southern Miss.","N",44,31,NA,2
2015,9,12,"Washington St.","Rutgers","V",37,34,NA,2
2015,9,19,"Washington St.","Wyoming","H",31,14,NA,2
2015,10,3,"Washington St.","California","V",28,34,NA,2
2015,10,10,"Washington St.","Oregon","V",45,38,2,2
2015,10,17,"Washington St.","Oregon St.","H",52,31,NA,2
2015,10,24,"Washington St.","Arizona","V",45,42,NA,2
2015,10,31,"Washington St.","Stanford","H",28,30,NA,2
2015,11,7,"Washington St.","Arizona St.","H",38,24,NA,2
2015,11,14,"Washington St.","UCLA","V",31,27,NA,2
2015,11,21,"Washington St.","Colorado","H",27,3,NA,2
2015,11,27,"Washington St.","Washington","V",10,45,NA,2
2015,12,26,"Washington St.","Miami (FL)","N",20,14,NA,2
2015,9,5,"West Virginia","Ga. Southern","H",44,0,NA,2
2015,9,26,"West Virginia","Maryland","H",45,6,NA,2
2015,10,3,"West Virginia","Oklahoma","V",24,44,NA,2
2015,10,10,"West Virginia","Oklahoma St.","H",26,33,1,2
2015,10,17,"West Virginia","Baylor","V",38,62,NA,2
2015,10,29,"West Virginia","TCU","V",10,40,NA,2
2015,11,7,"West Virginia","Texas Tech","H",31,26,NA,2
2015,11,14,"West Virginia","Texas","H",38,20,NA,2
2015,11,21,"West Virginia","Kansas","V",49,0,NA,2
2015,11,28,"West Virginia","Iowa St.","H",30,6,NA,2
2015,12,5,"West Virginia","Kansas St.","V",23,24,NA,2
2016,1,2,"West Virginia","Arizona St.","N",43,42,NA,2
2015,9,3,"Western Ky.","Vanderbilt","V",14,12,NA,2
2015,9,10,"Western Ky.","Louisiana Tech","H",41,38,NA,2
2015,9,19,"Western Ky.","Indiana","V",35,38,NA,2
2015,9,26,"Western Ky.","Miami (OH)","H",56,14,NA,2
2015,10,3,"Western Ky.","Rice","V",49,10,NA,2
2015,10,10,"Western Ky.","Middle Tenn.","H",58,28,NA,2
2015,10,15,"Western Ky.","North Texas","V",55,28,NA,2
2015,10,24,"Western Ky.","LSU","V",20,48,NA,2
2015,10,31,"Western Ky.","Old Dominion","V",55,30,NA,2
2015,11,7,"Western Ky.","Fla. Atlantic","H",35,19,NA,2
2015,11,21,"Western Ky.","FIU","V",63,7,NA,2
2015,11,27,"Western Ky.","Marshall","H",49,28,NA,2
2015,12,5,"Western Ky.","Southern Miss.","H",45,28,NA,2
2015,12,21,"Western Ky.","South Fla.","N",45,35,NA,2
2015,9,4,"Western Mich.","Michigan St.","H",24,37,NA,2
2015,9,12,"Western Mich.","Ga. Southern","V",17,43,NA,2
2015,9,26,"Western Mich.","Ohio St.","V",12,38,NA,2
2015,10,10,"Western Mich.","Central Mich.","H",41,39,NA,2
2015,10,17,"Western Mich.","Ohio","V",49,14,NA,2
2015,10,24,"Western Mich.","Miami (OH)","H",35,13,NA,2
2015,10,29,"Western Mich.","Eastern Mich.","V",58,28,NA,2
2015,11,5,"Western Mich.","Ball St.","H",54,7,NA,2
2015,11,11,"Western Mich.","Bowling Green","H",27,41,NA,2
2015,11,18,"Western Mich.","Northern Ill.","V",19,27,NA,2
2015,11,27,"Western Mich.","Toledo","V",35,30,NA,2
2015,12,24,"Western Mich.","Middle Tenn.","N",45,31,NA,2
2015,9,5,"Wisconsin","Alabama","N",17,35,NA,2
2015,9,12,"Wisconsin","Miami (OH)","H",58,0,NA,2
2015,9,19,"Wisconsin","Troy","H",28,3,NA,2
2015,9,26,"Wisconsin","Hawaii","H",28,0,NA,2
2015,10,3,"Wisconsin","Iowa","H",6,10,NA,2
2015,10,10,"Wisconsin","Nebraska","V",23,21,NA,2
2015,10,17,"Wisconsin","Purdue","H",24,7,NA,2
2015,10,24,"Wisconsin","Illinois","V",24,13,NA,2
2015,10,31,"Wisconsin","Rutgers","H",48,10,NA,2
2015,11,7,"Wisconsin","Maryland","V",31,24,NA,2
2015,11,21,"Wisconsin","Northwestern","H",7,13,NA,2
2015,11,28,"Wisconsin","Minnesota","V",31,21,NA,2
2015,12,30,"Wisconsin","Southern California","N",23,21,NA,2
2015,9,12,"Wyoming","Eastern Mich.","H",29,48,NA,2
2015,9,19,"Wyoming","Washington St.","V",14,31,NA,2
2015,9,26,"Wyoming","New Mexico","H",28,38,NA,2
2015,10,3,"Wyoming","Appalachian St.","V",13,31,NA,2
2015,10,10,"Wyoming","Air Force","V",17,31,NA,2
2015,10,17,"Wyoming","Nevada","H",28,21,NA,2
2015,10,24,"Wyoming","Boise St.","V",14,34,NA,2
2015,10,30,"Wyoming","Utah St.","V",27,58,NA,2
2015,11,7,"Wyoming","Colorado St.","H",7,26,NA,2
2015,11,14,"Wyoming","San Diego St.","V",3,38,NA,2
2015,11,28,"Wyoming","UNLV","H",35,28,NA,2
